1,P
2,LDE
1,LDE
1,DE
1,DE
1,T
1,T
1,T
1,T
1,T
9,DT
8,DT
4,DT
5,DC
3,DC
10,DF
5,LP
3,LP
4,B
2,LDV
1,LDV
2,LS
1,LS
5,DV
3,LI
1,LI
1,S
1,S
6,U
9,U
9,M
7,M
8,M
2,M
4,M
2,M
2,M
3,E
3,E
1,E
3,L
3,L
3,L
3,L
3,L
3,L
1,L
3,R
3,R
1,R
3,Y
3,Y
1,Y
1,F
2,F
2,F
2,F
2,F
3,F
5,F
2,F
2,F
1,F
1,F
1,F
1,F
1,F
3,LE
1,LE
3,LV
4,LV
1,LV
1,IDD
1,IDU
1,ID
1,TRUE
1,FALSE
1,CHR
1,STR
1,NUM
0,NB
0,MF
0,MC
0,NF
0,MT
0,ME
0,MW
